added_date,estimated_duration,start_date,end_date,real_duration,returns,software,dev,squad,client,status
2020-08-21,10,2020-10-21,2020-10-28,6,0,D,Valentina,Theta,Sales,Concluído
2020-08-21,6,2020-10-29,2020-11-02,3,0,A,Lara,Kappa,Barbosa - ME,Concluído
2020-08-21,13,2020-09-11,2020-09-29,13,1,G,Mirella,Theta,Martins,Concluído
2020-08-21,1,2020-10-27,2020-10-27,1,0,B,Helena,Theta,da Cruz,Concluído
2020-08-24,11,2020-10-01,2020-10-06,4,2,A,Helena,Epsilon,Costa,Concluído
2020-08-24,20,2020-10-27,2020-11-10,11,0,D,Agatha,Epsilon,Ribeiro,Concluído
2020-08-24,2,2020-09-16,2020-09-18,3,1,D,Lara,Theta,Duarte Melo Ltda.,Concluído
2020-08-24,17,2020-09-04,2020-09-11,6,1,E,Helena,Epsilon,Duarte Teixeira - ME,Concluído
2020-08-25,1,2020-08-31,2020-08-31,1,3,F,Mirella,Kappa,Viana da Rocha S/A,Concluído
2020-08-25,3,2020-10-23,2020-10-27,3,0,A,Maria Eduarda,Theta,Pinto da Cruz - EI,Concluído
2020-08-25,12,2020-09-14,2020-09-25,10,1,A,Brenda,Theta,Costa S/A,Concluído
2020-08-26,17,2020-10-08,2020-10-23,12,3,F,Maria Eduarda,Epsilon,Almeida Carvalho S.A.,Concluído
2020-08-26,4,2020-08-28,2020-09-02,4,0,G,Valentina,Kappa,Araújo,Concluído
2020-08-26,18,2020-08-28,2020-09-18,16,1,C,Lara,Epsilon,Barbosa Moura - EI,Concluído
2020-08-27,6,2020-10-07,2020-10-09,3,0,G,Emanuelly,Chi,Souza Ribeiro Ltda.,Concluído
2020-08-27,19,2020-10-21,2020-11-09,14,0,A,Carolina,Kappa,Cardoso,Concluído
2020-08-27,15,2020-10-07,2020-10-16,8,0,A,Mirella,Kappa,Silveira Mendes S.A.,Concluído
2020-08-27,15,2020-09-09,2020-09-22,10,0,C,Helena,Epsilon,Ribeiro,Concluído
2020-08-27,7,2020-09-29,2020-10-02,4,1,C,Helena,Kappa,Cunha,Concluído
2020-08-28,9,2020-09-29,2020-10-06,6,0,F,Carolina,Zeta,Azevedo,Concluído
2020-08-28,15,2020-10-16,2020-10-30,11,0,D,Ana Clara,Epsilon,Cavalcanti,Concluído
2020-08-28,8,2020-09-08,2020-09-18,9,1,A,Mirella,Kappa,das Neves - ME,Concluído
2020-08-28,3,2020-09-30,2020-10-02,3,0,C,Mirella,Epsilon,da Cunha Ltda.,Concluído
2020-08-28,8,2020-09-04,2020-09-11,6,2,G,Emanuelly,Epsilon,Silveira S.A.,Concluído
2020-08-28,17,2020-10-07,2020-10-30,18,0,G,Helena,Kappa,Cunha,Concluído
2020-08-28,14,2020-10-29,2020-11-12,11,0,D,Agatha,Theta,Castro e Filhos,Concluído
2020-08-28,6,2020-09-04,2020-09-08,3,0,D,Ana Clara,Epsilon,Farias,Concluído
2020-08-28,11,2020-10-27,2020-11-02,5,1,B,Emanuelly,Kappa,Araújo,Concluído
2020-08-28,9,2020-08-31,2020-09-11,10,0,B,Emanuelly,Kappa,Vieira,Concluído
2020-08-28,12,2020-11-04,2020-11-10,5,1,F,Ana Clara,Kappa,Lopes,Concluído
2020-08-28,18,2020-11-11,2020-11-20,8,2,D,Carolina,Epsilon,da Costa,Concluído
2020-08-28,7,2020-10-16,2020-10-21,4,0,F,Maria Eduarda,Epsilon,das Neves da Rocha e Filhos,Concluído
2020-08-28,17,2020-09-18,2020-10-02,11,0,G,Maria Eduarda,Kappa,Peixoto,Concluído
2020-08-28,19,2020-11-13,2020-11-27,11,1,A,Maria Eduarda,Theta,Aragão,Concluído
2020-08-31,15,2020-09-04,2020-09-14,7,1,D,Valentina,Epsilon,Nascimento,Concluído
2020-09-01,2,2020-09-01,2020-09-02,2,0,E,Agatha,Kappa,da Paz Ltda.,Concluído
2020-09-01,11,2020-11-27,2020-12-03,5,0,G,Valentina,Kappa,da Luz - EI,Concluído
2020-09-01,1,2020-09-30,2020-09-30,1,1,G,Carolina,Kappa,Silva e Filhos,Concluído
2020-09-01,15,2020-09-28,2020-10-14,13,0,B,Carolina,Kappa,da Cruz,Concluído
2020-09-01,4,2020-09-11,2020-09-15,3,1,G,Ana Clara,Theta,Silva e Filhos,Concluído
2020-09-01,7,2020-09-11,2020-09-21,7,0,E,Valentina,Kappa,Silva e Filhos,Concluído
2020-09-01,20,2020-10-23,2020-11-13,16,0,A,Ana Clara,Theta,Freitas,Concluído
2020-09-01,6,2020-10-13,2020-10-16,4,1,A,Valentina,Kappa,Nunes,Concluído
2020-09-02,6,2020-10-30,2020-11-04,4,1,E,Helena,Kappa,Pinto,Concluído
2020-09-02,11,2020-09-23,2020-10-07,11,1,B,Emanuelly,Kappa,Vieira,Concluído
2020-09-02,4,2020-11-27,2020-12-04,6,2,D,Agatha,Kappa,Campos Rezende - ME,Concluído
2020-09-02,1,2020-09-03,2020-09-03,1,1,F,Mirella,Epsilon,Martins,Concluído
2020-09-02,8,2020-09-21,2020-09-25,5,0,C,Helena,Kappa,Campos S.A.,Concluído
2020-09-03,1,2020-10-27,2020-10-27,1,0,C,Mirella,Chi,Aragão - EI,Concluído
2020-09-03,20,2020-11-24,2020-12-04,9,1,F,Agatha,Zeta,Silveira S.A.,Concluído
2020-09-03,2,2020-10-09,2020-10-09,1,0,B,Mirella,Epsilon,Gomes,Concluído
2020-09-03,7,2020-10-23,2020-10-29,5,0,G,Agatha,Kappa,Pereira Oliveira S.A.,Concluído
2020-09-03,17,2020-10-05,2020-10-29,19,0,E,Valentina,Kappa,Oliveira,Concluído
2020-09-03,13,2020-11-27,2020-12-09,9,0,D,Lara,Kappa,Melo,Concluído
2020-09-04,12,2020-09-23,2020-09-30,6,0,C,Agatha,Epsilon,Castro e Filhos,Concluído
2020-09-04,15,2020-10-23,2020-11-04,9,1,F,Brenda,Kappa,Peixoto,Concluído
2020-09-04,4,2020-10-29,2020-11-02,3,1,D,Ana Clara,Kappa,Santos Nunes S/A,Concluído
2020-09-04,10,2020-10-09,2020-10-23,11,0,B,Agatha,Epsilon,da Luz - EI,Concluído
2020-09-04,20,2020-12-03,2020-12-18,12,3,B,Emanuelly,Epsilon,da Cruz,Concluído
2020-09-04,5,2020-09-25,2020-09-29,3,0,B,Emanuelly,Epsilon,Alves Peixoto e Filhos,Concluído
2020-09-04,3,2020-10-16,2020-10-21,4,0,A,Emanuelly,Kappa,Silveira,Concluído
2020-09-04,6,2020-11-20,2020-11-27,6,0,G,Lara,Theta,Martins e Filhos,Concluído
2020-09-04,18,2020-12-01,2020-12-11,9,0,D,Ana Clara,Kappa,Ramos,Concluído
2020-09-04,17,2020-11-10,2020-12-01,16,0,B,Helena,Epsilon,Campos S.A.,Concluído
2020-09-04,20,2020-10-27,2020-11-13,14,0,C,Maria Eduarda,Zeta,Pereira Oliveira S.A.,Concluído
2020-09-04,1,2020-10-23,2020-10-23,1,3,B,Brenda,Kappa,da Cunha Ltda.,Concluído
2020-09-04,7,2020-11-20,2020-11-25,4,2,D,Helena,Theta,Carvalho Oliveira - ME,Concluído
2020-09-07,17,2020-11-23,2020-12-04,10,0,E,Emanuelly,Theta,Aragão,Concluído
2020-09-07,1,2020-11-06,2020-11-06,1,1,G,Brenda,Kappa,Azevedo S/A,Concluído
2020-09-07,17,2020-10-20,2020-11-04,12,3,G,Ana Clara,Kappa,Sales,Concluído
2020-09-07,15,2020-11-20,2020-12-07,12,0,D,Helena,Kappa,Silveira,Concluído
2020-09-07,6,2020-10-27,2020-11-03,6,0,E,Helena,Kappa,Santos Nunes S/A,Concluído
2020-09-07,20,2020-11-12,2020-12-07,18,1,E,Helena,Epsilon,Carvalho,Concluído
2020-09-07,4,2020-09-16,2020-09-18,3,1,B,Valentina,Kappa,Azevedo S/A,Concluído
2020-09-07,3,2020-10-09,2020-10-09,1,0,A,Brenda,Epsilon,Lopes Moura S/A,Concluído
2020-09-08,2,2020-09-25,2020-09-28,2,2,D,Valentina,Kappa,Ramos Jesus S.A.,Concluído
2020-09-08,2,2020-11-27,2020-11-30,2,0,A,Helena,Theta,Castro e Filhos,Concluído
2020-09-08,11,2020-12-04,2020-12-09,4,0,E,Emanuelly,Theta,Silveira Fernandes S.A.,Concluído
2020-09-08,20,2020-09-28,2020-10-15,14,0,B,Lara,Kappa,Santos Nunes S/A,Concluído
2020-09-09,15,2020-10-16,2020-10-30,11,1,F,Ana Clara,Theta,da Rocha Oliveira e Filhos,Concluído
2020-09-09,14,2020-11-17,2020-12-04,14,0,B,Valentina,Kappa,Caldeira,Concluído
2020-09-09,4,2020-09-18,2020-09-22,3,3,G,Ana Clara,Theta,da Conceição - EI,Concluído
2020-09-09,3,2020-10-15,2020-10-16,2,2,G,Maria Eduarda,Kappa,da Luz - EI,Concluído
2020-09-09,1,2020-11-27,2020-11-27,1,0,B,Mirella,Epsilon,Pinto da Cruz - EI,Concluído
2020-09-10,5,2020-10-14,2020-10-16,3,2,B,Maria Eduarda,Kappa,Sales,Concluído
2020-09-10,17,2020-10-19,2020-11-02,11,0,C,Valentina,Kappa,Vieira,Concluído
2020-09-10,4,2020-09-18,2020-09-23,4,3,F,Emanuelly,Kappa,Rezende Ltda.,Concluído
2020-09-10,17,2020-11-18,2020-12-07,14,0,G,Emanuelly,Kappa,Araújo,Concluído
2020-09-10,10,2020-09-15,2020-09-18,4,1,E,Brenda,Kappa,Viana da Rocha S/A,Concluído
2020-09-10,4,2020-10-09,2020-10-14,4,2,B,Brenda,Epsilon,Cunha,Concluído
2020-09-11,8,2020-11-02,2020-11-10,7,0,D,Carolina,Epsilon,Caldeira,Concluído
2020-09-11,20,2020-09-16,2020-10-12,19,3,E,Agatha,Theta,Cavalcanti,Concluído
2020-09-11,2,2020-10-02,2020-10-05,2,1,A,Agatha,Kappa,Moura,Concluído
2020-09-11,18,2020-10-23,2020-11-13,16,0,A,Lara,Epsilon,da Costa,Concluído
2020-09-11,17,2020-10-20,2020-11-11,17,0,C,Brenda,Epsilon,Santos Melo - EI,Concluído
2020-09-11,5,2020-09-28,2020-10-02,5,0,C,Emanuelly,Epsilon,Vieira,Concluído
2020-09-11,18,2020-11-06,2020-11-25,14,0,E,Agatha,Kappa,Barbosa - EI,Concluído
2020-09-11,11,2020-11-20,2020-12-02,9,3,B,Valentina,Theta,Campos Rezende - ME,Concluído
2020-09-11,19,2020-09-24,2020-10-06,9,0,F,Valentina,Epsilon,Duarte Teixeira - ME,Concluído
2020-09-14,11,2020-12-11,2020-12-22,8,0,F,Agatha,Epsilon,Pereira,Concluído
2020-09-14,7,2020-10-22,2020-10-23,2,0,G,Brenda,Theta,Araújo,Concluído
2020-09-14,10,2020-11-20,2020-11-27,6,0,C,Lara,Kappa,Ferreira,Concluído
2020-09-14,17,2020-09-18,2020-10-02,11,0,C,Valentina,Chi,Silveira Fernandes S.A.,Concluído
2020-09-14,16,2020-10-20,2020-11-09,15,0,D,Mirella,Chi,Caldeira,Concluído
2020-09-14,3,2020-11-27,2020-11-27,1,0,A,Agatha,Kappa,Farias,Concluído
2020-09-15,1,2020-09-24,2020-09-24,1,0,D,Agatha,Epsilon,Lopes,Concluído
2020-09-15,5,2020-11-20,2020-11-23,2,2,E,Carolina,Kappa,Viana da Rocha S/A,Concluído
2020-09-16,13,2020-10-09,2020-10-21,9,0,G,Agatha,Kappa,Campos Rezende - ME,Concluído
2020-09-16,4,2020-09-25,2020-09-29,3,0,B,Emanuelly,Epsilon,Ribeiro,Concluído
2020-09-16,17,2020-11-05,2020-11-27,17,0,C,Carolina,Theta,Cunha S/A,Concluído
2020-09-16,17,2020-11-04,2020-11-23,14,1,B,Brenda,Epsilon,Teixeira S/A,Concluído
2020-09-16,19,2020-11-20,2020-12-15,18,1,C,Lara,Kappa,Duarte S.A.,Concluído
2020-09-17,3,2020-12-09,2020-12-10,2,1,C,Mirella,Chi,Gomes,Concluído
2020-09-18,11,2020-11-30,2020-12-08,7,1,B,Agatha,Epsilon,da Luz,Concluído
2020-09-18,9,2020-12-04,2020-12-14,7,0,C,Maria Eduarda,Kappa,Martins,Concluído
2020-09-18,3,2020-12-04,2020-12-07,2,2,E,Mirella,Kappa,da Conceição - EI,Concluído
2020-09-18,4,2020-12-07,2020-12-10,4,3,D,Maria Eduarda,Theta,Ribeiro,Concluído
2020-09-18,6,2020-10-16,2020-10-22,5,2,G,Lara,Kappa,Monteiro Ltda.,Concluído
2020-09-18,15,2020-11-04,2020-11-18,11,1,G,Agatha,Kappa,das Neves da Rocha e Filhos,Concluído
2020-09-18,16,2020-12-15,2021-01-01,14,0,C,Emanuelly,Zeta,Sales,Concluído
2020-09-18,5,2020-09-18,2020-09-22,3,1,G,Carolina,Theta,Teixeira S/A,Concluído
2020-09-18,13,2020-12-08,2020-12-16,7,1,F,Mirella,Kappa,Peixoto,Concluído
2020-09-18,6,2020-10-16,2020-10-20,3,1,C,Carolina,Epsilon,Carvalho Oliveira - ME,Concluído
2020-09-18,9,2020-12-04,2020-12-09,4,0,F,Maria Eduarda,Kappa,Peixoto Martins S/A,Concluído
2020-09-18,7,2020-10-05,2020-10-12,6,1,B,Emanuelly,Theta,Campos S.A.,Concluído
2020-09-18,6,2020-09-18,2020-09-28,7,0,F,Emanuelly,Epsilon,das Neves da Rocha e Filhos,Concluído
2020-09-18,18,2020-10-23,2020-11-04,9,0,G,Agatha,Theta,Freitas,Concluído
2020-09-18,12,2020-10-13,2020-10-30,14,0,B,Agatha,Kappa,Ferreira,Concluído
2020-09-18,16,2020-11-13,2020-11-27,11,0,C,Agatha,Theta,Castro e Filhos,Concluído
2020-09-18,6,2020-11-20,2020-11-26,5,0,F,Mirella,Theta,Ribeiro,Concluído
2020-09-18,13,2020-10-21,2020-10-27,5,1,A,Valentina,Kappa,Aragão Fogaça S/A,Concluído
2020-09-18,9,2020-10-23,2020-10-30,6,2,C,Valentina,Epsilon,Pereira,Concluído
2020-09-18,15,2020-12-11,2020-12-28,12,2,C,Valentina,Theta,Peixoto,Concluído
2020-09-21,15,2020-12-01,2020-12-15,11,0,F,Mirella,Kappa,Alves,Concluído
2020-09-21,16,2020-11-03,2020-11-11,7,1,G,Mirella,Zeta,das Neves - EI,Concluído
2020-09-21,15,2020-11-23,2020-12-11,15,0,A,Brenda,Kappa,Silveira Fernandes S.A.,Concluído
2020-09-21,7,2020-10-30,2020-11-03,3,1,A,Valentina,Kappa,Silva,Concluído
2020-09-21,7,2020-11-20,2020-12-01,8,0,B,Mirella,Theta,Jesus Costa e Filhos,Concluído
2020-09-21,19,2020-11-24,2020-12-04,9,1,B,Valentina,Epsilon,Ramos,Concluído
2020-09-22,1,2020-09-24,2020-09-24,1,1,A,Agatha,Theta,Martins,Concluído
2020-09-22,14,2020-10-02,2020-10-09,6,2,F,Ana Clara,Theta,da Rocha Oliveira e Filhos,Concluído
2020-09-22,6,2020-11-06,2020-11-11,4,0,F,Lara,Kappa,Araújo,Concluído
2020-09-22,13,2020-12-07,2020-12-25,15,0,A,Emanuelly,Theta,Novaes,Concluído
2020-09-23,8,2020-11-13,2020-11-25,9,1,G,Maria Eduarda,Theta,Costa,Concluído
2020-09-23,16,2020-11-13,2020-11-25,9,0,A,Brenda,Kappa,Nascimento Rodrigues - ME,Concluído
2020-09-23,19,2020-10-20,2020-11-11,17,0,F,Helena,Kappa,da Cruz Farias - ME,Concluído
2020-09-23,17,2020-10-09,2020-10-29,15,1,F,Brenda,Epsilon,Cardoso,Concluído
2020-09-23,12,2020-10-14,2020-10-26,9,0,C,Carolina,Kappa,Ribeiro,Concluído
2020-09-23,8,2020-12-14,2020-12-18,5,0,A,Helena,Theta,Moura,Concluído
2020-09-23,4,2020-10-15,2020-10-16,2,1,E,Lara,Kappa,Dias,Concluído
2020-09-23,10,2020-12-21,2020-12-25,5,0,E,Helena,Epsilon,Ribeiro - ME,Concluído
2020-09-24,20,2020-11-04,2020-11-27,18,2,D,Helena,Kappa,Monteiro Ltda.,Concluído
2020-09-25,18,2020-11-17,2020-12-11,19,0,E,Valentina,Epsilon,Caldeira,Concluído
2020-09-25,1,2020-10-15,2020-10-15,1,2,C,Brenda,Kappa,Aragão,Concluído
2020-09-25,11,2020-11-27,2020-12-10,10,0,A,Lara,Kappa,Pereira,Concluído
2020-09-25,14,2020-11-19,2020-12-09,15,0,C,Valentina,Zeta,Oliveira,Concluído
2020-09-25,2,2020-12-09,2020-12-10,2,1,D,Helena,Kappa,Rocha,Concluído
2020-09-25,12,2020-10-21,2020-10-30,8,0,F,Carolina,Theta,da Cunha,Concluído
2020-09-25,11,2020-12-23,2021-01-01,8,0,C,Helena,Kappa,Santos Rodrigues S.A.,Concluído
2020-09-25,2,2020-11-16,2020-11-17,2,1,E,Carolina,Chi,Campos e Filhos,Concluído
2020-09-25,14,2020-11-13,2020-12-02,14,0,D,Carolina,Epsilon,Rezende,Concluído
2020-09-25,17,2020-09-28,2020-10-19,16,1,F,Mirella,Kappa,Ribeiro,Concluído
2020-09-25,17,2020-10-15,2020-11-06,17,0,G,Helena,Kappa,Rocha Porto e Filhos,Concluído
2020-09-25,13,2020-12-22,2021-01-04,10,0,G,Brenda,Zeta,da Cunha,Concluído
2020-09-28,16,2020-12-24,2021-01-08,12,0,F,Maria Eduarda,Kappa,Rocha Jesus S/A,Concluído
2020-09-28,5,2020-12-18,2020-12-23,4,1,A,Agatha,Theta,Melo Cardoso Ltda.,Concluído
2020-09-28,17,2020-09-29,2020-10-09,9,0,E,Agatha,Epsilon,da Luz,Concluído
2020-09-28,18,2020-12-18,2020-12-29,8,1,D,Brenda,Epsilon,Melo,Concluído
2020-09-28,19,2020-12-22,2021-01-13,17,1,B,Brenda,Theta,Rezende,Concluído
2020-09-28,11,2020-10-23,2020-10-29,5,0,G,Lara,Kappa,Azevedo,Concluído
2020-09-29,14,2020-10-28,2020-11-06,8,1,G,Lara,Epsilon,Oliveira Gomes S/A,Concluído
2020-09-29,14,2020-12-09,2020-12-21,9,0,D,Ana Clara,Kappa,Rocha Porto - ME,Concluído
2020-09-30,6,2020-10-07,2020-10-12,4,0,D,Carolina,Epsilon,Ramos,Concluído
2020-09-30,9,2020-12-21,2020-12-25,5,0,G,Lara,Kappa,Barbosa - ME,Concluído
2020-09-30,14,2020-10-23,2020-11-05,10,0,C,Valentina,Chi,Nunes,Concluído
2020-09-30,3,2020-10-09,2020-10-09,1,2,D,Lara,Kappa,Cavalcanti e Filhos,Concluído
2020-09-30,14,2020-11-10,2020-11-25,12,1,B,Maria Eduarda,Epsilon,Peixoto,Concluído
2020-10-01,14,2020-11-04,2020-11-13,8,2,E,Mirella,Kappa,Almeida,Concluído
2020-10-02,16,2020-12-22,2021-01-13,17,0,E,Agatha,Kappa,Rodrigues,Concluído
2020-10-02,18,2020-12-24,2021-01-08,12,0,E,Helena,Kappa,da Cruz,Concluído
2020-10-02,1,2020-12-15,2020-12-15,1,0,F,Maria Eduarda,Theta,Ramos Jesus S.A.,Concluído
2020-10-02,2,2020-12-22,2020-12-24,3,0,D,Brenda,Kappa,Carvalho,Concluído
2020-10-02,9,2020-12-04,2020-12-11,6,0,E,Mirella,Theta,Ramos,Concluído
2020-10-02,8,2020-11-27,2020-12-03,5,0,F,Agatha,Epsilon,Vieira,Concluído
2020-10-02,12,2020-11-17,2020-11-25,7,1,G,Lara,Theta,Ribeiro,Concluído
2020-10-05,13,2020-10-21,2020-10-30,8,0,A,Mirella,Epsilon,Cunha,Concluído
2020-10-05,11,2020-10-06,2020-10-16,9,1,C,Lara,Epsilon,Martins,Concluído
2020-10-06,13,2020-10-30,2020-11-05,5,0,A,Maria Eduarda,Zeta,Rocha,Concluído
2020-10-06,2,2020-12-25,2020-12-25,1,0,F,Lara,Kappa,Barros,Concluído
2020-10-06,15,2020-10-16,2020-11-02,12,1,B,Maria Eduarda,Theta,Carvalho,Concluído
2020-10-07,12,2020-10-16,2020-11-03,13,0,C,Helena,Epsilon,Cardoso,Concluído
2020-10-07,18,2020-10-07,2020-10-21,11,3,A,Mirella,Kappa,da Rocha Oliveira e Filhos,Concluído
2020-10-07,13,2020-11-05,2020-11-23,13,0,C,Helena,Theta,Aragão,Concluído
2020-10-07,10,2020-12-11,2020-12-23,9,1,D,Agatha,Kappa,Mendes Pereira S.A.,Concluído
2020-10-07,16,2021-01-01,2021-01-22,16,0,A,Lara,Theta,Azevedo S/A,Concluído
2020-10-07,5,2020-11-05,2020-11-11,5,0,E,Helena,Epsilon,Silva Vieira Ltda.,Concluído
2020-10-07,11,2020-12-25,2021-01-06,9,0,A,Valentina,Theta,Rezende Ltda.,Concluído
2020-10-08,2,2020-12-09,2020-12-10,2,0,B,Brenda,Theta,Monteiro Ltda.,Concluído
2020-10-08,19,2020-10-16,2020-10-28,9,0,C,Agatha,Zeta,Santos Nunes S/A,Concluído
2020-10-08,11,2020-10-16,2020-10-30,11,0,F,Emanuelly,Epsilon,Peixoto,Concluído
2020-10-08,2,2020-12-30,2020-12-31,2,0,C,Ana Clara,Epsilon,Pinto da Cruz - EI,Concluído
2020-10-08,13,2020-12-21,2021-01-08,15,0,G,Lara,Kappa,Lopes,Concluído
2020-10-08,20,2020-12-02,2020-12-25,18,0,D,Brenda,Kappa,Cunha,Concluído
2020-10-08,13,2020-10-19,2020-10-30,10,0,F,Valentina,Zeta,Duarte Melo Ltda.,Concluído
2020-10-08,12,2020-11-30,2020-12-10,9,0,F,Lara,Theta,Vieira,Concluído
2020-10-09,12,2020-11-11,2020-11-19,7,0,A,Valentina,Theta,Souza - ME,Concluído
2020-10-09,19,2020-11-25,2020-12-11,13,0,A,Lara,Zeta,Cavalcanti,Concluído
2020-10-09,1,2020-12-22,2020-12-22,1,1,A,Valentina,Theta,Rocha Porto e Filhos,Concluído
2020-10-09,11,2020-11-20,2020-11-30,7,0,A,Lara,Epsilon,Martins,Concluído
2020-10-09,20,2020-10-14,2020-11-05,17,0,C,Mirella,Theta,Carvalho Oliveira - ME,Concluído
2020-10-09,10,2020-10-12,2020-10-21,8,0,F,Helena,Epsilon,Ribeiro - ME,Concluído
2020-10-09,4,2020-11-09,2020-11-13,5,0,F,Agatha,Epsilon,Almeida da Conceição - EI,Concluído
2020-10-09,6,2020-11-13,2020-11-18,4,0,F,Maria Eduarda,Kappa,Santos Melo - EI,Concluído
2020-10-09,12,2020-11-25,2020-12-11,13,0,E,Agatha,Epsilon,Costa,Concluído
2020-10-09,6,2020-10-27,2020-11-03,6,2,B,Valentina,Kappa,Silveira Fernandes S.A.,Concluído
2020-10-09,7,2020-10-09,2020-10-16,6,0,F,Ana Clara,Epsilon,Gonçalves Pinto - ME,Concluído
2020-10-09,18,2020-11-20,2020-12-10,15,1,C,Maria Eduarda,Kappa,Moura,Concluído
2020-10-09,12,2020-11-02,2020-11-06,5,2,D,Maria Eduarda,Epsilon,Monteiro Ltda.,Concluído
2020-10-12,7,2020-10-12,2020-10-19,6,2,G,Maria Eduarda,Theta,Vieira,Concluído
2020-10-12,7,2020-11-27,2020-11-30,2,1,C,Valentina,Kappa,Rezende Ltda.,Concluído
2020-10-12,6,2020-12-09,2020-12-11,3,0,E,Maria Eduarda,Epsilon,Cardoso,Concluído
2020-10-12,17,2020-10-30,2020-11-19,15,0,B,Agatha,Theta,Monteiro,Concluído
2020-10-12,10,2020-12-16,2020-12-25,8,3,F,Valentina,Theta,Jesus,Concluído
2020-10-13,2,2020-11-04,2020-11-06,3,0,E,Maria Eduarda,Kappa,Barbosa Moura - EI,Concluído
2020-10-13,18,2020-11-05,2020-11-23,13,0,E,Lara,Epsilon,da Cunha Fogaça - EI,Concluído
2020-10-13,15,2020-12-23,2020-12-30,6,2,D,Valentina,Kappa,Rodrigues,Concluído
2020-10-14,18,2020-12-16,2021-01-01,13,1,D,Valentina,Kappa,Santos S.A.,Concluído
2020-10-14,20,2020-10-22,2020-11-13,17,0,A,Lara,Kappa,Castro S/A,Concluído
2020-10-14,18,2021-01-06,2021-01-22,13,0,E,Ana Clara,Epsilon,Carvalho Oliveira - ME,Concluído
2020-10-14,2,2020-12-16,2020-12-17,2,0,E,Maria Eduarda,Kappa,Ramos Jesus S.A.,Concluído
2020-10-14,17,2020-11-27,2020-12-04,6,2,G,Mirella,Theta,Pereira Aragão - ME,Concluído
2020-10-15,19,2020-12-04,2020-12-30,19,0,F,Agatha,Epsilon,Duarte S.A.,Concluído
2020-10-15,4,2021-01-12,2021-01-15,4,0,E,Mirella,Kappa,Barbosa,Concluído
2020-10-15,6,2020-12-23,2020-12-25,3,2,C,Brenda,Theta,Moraes - EI,Concluído
2020-10-16,2,2020-12-11,2020-12-15,3,0,D,Ana Clara,Theta,Freitas,Concluído
2020-10-16,4,2020-12-11,2020-12-16,4,0,E,Valentina,Kappa,Araújo,Concluído
2020-10-16,2,2020-11-13,2020-11-16,2,0,D,Carolina,Kappa,Mendes Pereira S.A.,Concluído
2020-10-16,17,2020-11-02,2020-11-10,7,1,A,Brenda,Kappa,Alves,Concluído
2020-10-16,7,2020-10-28,2020-11-05,7,2,E,Maria Eduarda,Epsilon,Freitas,Concluído
2020-10-16,15,2020-12-30,2021-01-08,8,0,B,Carolina,Kappa,Barros,Concluído
2020-10-16,2,2020-10-23,2020-10-23,1,1,G,Helena,Epsilon,das Neves - EI,Concluído
2020-10-16,11,2020-10-21,2020-11-05,12,3,B,Mirella,Kappa,da Cruz,Concluído
2020-10-16,6,2020-11-02,2020-11-06,5,0,G,Maria Eduarda,Kappa,da Paz Moreira - EI,Concluído
2020-10-16,2,2021-01-12,2021-01-14,3,1,G,Helena,Theta,da Conceição,Concluído
2020-10-16,7,2020-10-30,2020-11-04,4,1,G,Emanuelly,Chi,da Cruz da Conceição Ltda.,Concluído
2020-10-16,3,2020-12-14,2020-12-15,2,0,C,Carolina,Kappa,Martins - EI,Concluído
2020-10-16,3,2020-12-24,2020-12-25,2,0,E,Brenda,Theta,Ramos,Concluído
2020-10-16,16,2020-10-23,2020-11-06,11,0,B,Emanuelly,Zeta,Moreira - EI,Concluído
2020-10-16,17,2020-11-06,2020-11-17,8,3,A,Ana Clara,Kappa,Alves,Concluído
2020-10-16,2,2020-12-16,2020-12-17,2,2,E,Ana Clara,Epsilon,da Luz - EI,Concluído
2020-10-19,12,2021-01-06,2021-01-15,8,0,B,Mirella,Theta,Melo,Concluído
2020-10-19,14,2020-10-28,2020-11-06,8,0,A,Valentina,Kappa,Melo,Concluído
2020-10-19,17,2020-11-09,2020-11-24,12,3,A,Valentina,Theta,Barros,Concluído
2020-10-19,2,2020-11-27,2020-11-30,2,0,B,Lara,Kappa,Fogaça Cardoso e Filhos,Concluído
2020-10-19,1,2020-11-18,2020-11-18,1,0,G,Emanuelly,Zeta,Ramos,Concluído
2020-10-20,8,2020-11-02,2020-11-10,7,0,G,Emanuelly,Kappa,Vieira,Concluído
2020-10-20,7,2020-11-10,2020-11-13,4,0,B,Agatha,Kappa,Almeida Carvalho S.A.,Concluído
2020-10-20,20,2020-12-24,2021-01-07,11,0,A,Ana Clara,Epsilon,Ribeiro,Concluído
2020-10-20,18,2020-11-19,2020-12-10,16,0,C,Helena,Epsilon,Novaes,Concluído
2020-10-21,10,2020-11-10,2020-11-13,4,0,B,Carolina,Theta,Nogueira,Concluído
2020-10-21,1,2020-11-27,2020-11-27,1,0,F,Carolina,Kappa,Santos Gomes - ME,Concluído
2020-10-21,20,2020-12-24,2021-01-04,8,3,F,Mirella,Epsilon,Costa,Concluído
2020-10-21,6,2020-12-07,2020-12-11,5,0,D,Maria Eduarda,Kappa,Silva Vieira Ltda.,Concluído
2020-10-21,7,2020-12-07,2020-12-15,7,0,F,Helena,Kappa,Melo Cardoso Ltda.,Concluído
2020-10-21,16,2021-01-12,2021-02-04,18,0,E,Mirella,Theta,da Rocha Oliveira e Filhos,Concluído
